Obra;Bloco;Unidade;Empresa;SituacaoUnidade;DataVenda;ValorVenda;DataLiberacaoChaves;FormaPagamento;FaseIncorporacao;DataCessao;DataDesembolso;DataEntregaInicial;DataHabiteSe;StatusDistrato;DataChaves;IndicePreChaves;IndicePosChaves;DebitoAutomatico;SaldoDevedor;DiasAtraso;ValorAtraso;TotalAtraso;CRM_ProcessamentoPendente;CRM_Operacao;CRM_PosicaoFinanceiraId;CreatedOn;ModifiedOn;DataPrevisaoEntrega;ValorPago;ValorPagoAtualizado;TipoPagamento;DataQuitacao;ValorQuitacao;LR_TipoContrato;LR_Saldo;LR_DataVencimento;LR_Codigo;LR_DataRenegociacao;PCVF_SaldoDevedor;PCVF_TotalAtraso;PCVU_SaldoDevedor;PCVU_TotalAtraso;PCVP_SaldoDevedor;PCVP_TotalAtraso;DEC_SaldoDevedor;DEC_TotalAtraso;MOD_SaldoDevedor;MOD_TotalAtraso;LIG_SaldoDevedor;LIG_TotalAtraso;TCS_SaldoDevedor;TCS_TotalAtraso;LOT_SaldoDevedor;LOT_TotalAtraso;CRM_ProcessamentoPendenteRepasse;ValorTotalReceberObras;ValorParcelaChaves;ValorTotalPosObra;DataUltimaPrestacaoPaga;DataUltimaAlteracao
153;4;00603D;896;Q ;2009-09-01 00:00:00.000;139886.99;2011-12-15 00:00:00.000;3;0;NULL;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;NULL;NULL;2010-03-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;6593A4D5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:13:00.020;2014-11-26 20:13:00.020;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
153;4;00604D;896;Q ;2013-08-01 00:00:00.000;284013.00;2014-06-11 00:00:00.000;3;0;NULL;2013-09-19 00:00:00.000;2010-10-01 00:00:00.000;NULL;1;2013-08-01 00:00:00.000;IGPM1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;6E93A4D5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:13:00.163;2014-11-26 20:13:00.163;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
153;4;00605D;896;Q ;2007-10-01 00:00:00.000;175190.33;NULL;0;0;NULL;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;NULL;NULL;2010-03-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;7793A4D5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:13:00.373;2014-11-26 20:13:00.373;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
153;4;00606D;896;Q ;2007-10-01 00:00:00.000;130058.35;NULL;0;0;NULL;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;NULL;NULL;2010-03-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;8093A4D5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:13:00.473;2014-11-26 20:13:00.473;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
153;4;00607D;896;Q ;2009-09-01 00:00:00.000;130058.33;NULL;0;0;NULL;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;NULL;NULL;2010-03-30 00:00:00.000;INCC1     ;INCC1     ;NULL;0.00;0;0.00;0.00;0;U;8993A4D5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:13:00.697;2014-11-26 20:13:00.697;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
153;4;00608D;896;Q ;2009-09-01 00:00:00.000;175342.91;NULL;0;0;NULL;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;NULL;NULL;2010-03-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;9493A4D5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:13:00.890;2014-11-26 20:13:00.890;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
153;4;00701D;896;Q ;2009-09-01 00:00:00.000;178506.32;NULL;0;0;NULL;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;NULL;NULL;2010-03-30 00:00:00.000;INCC1     ;INCC1     ;NULL;0.00;0;0.00;0.00;0;U;8D50ACCF-C76E-E411-B2D5-001DD8300006;2014-11-26 20:13:01.143;2014-11-26 20:13:01.143;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
153;4;00703D;896;Q ;2009-09-01 00:00:00.000;135953.10;NULL;0;0;NULL;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;NULL;NULL;2010-03-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;6693A4D5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:13:01.383;2014-11-26 20:13:01.383;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
153;4;00704D;896;Q ;2007-09-01 00:00:00.000;182134.43;NULL;0;0;NULL;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;NULL;NULL;2007-09-01 00:00:00.000;INCC1     ;INCC1     ;NULL;0.00;0;0.00;0.00;0;U;6F93A4D5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:13:01.573;2014-11-26 20:13:01.573;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
153;4;00705D;896;Q ;2011-12-01 00:00:00.000;223000.00;2012-03-02 00:00:00.000;2;0;NULL;2011-12-30 00:00:00.000;2010-10-01 00:00:00.000;NULL;1;2011-12-01 00:00:00.000;IGPM1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;7893A4D5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:13:01.763;2014-11-26 20:13:01.763;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
153;4;00706D;896;Q ;2009-09-01 00:00:00.000;129367.26;NULL;0;0;NULL;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;NULL;NULL;2010-03-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;8193A4D5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:13:01.913;2014-11-26 20:13:01.913;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
153;4;00707D;896;Q ;2009-09-01 00:00:00.000;131362.61;NULL;0;0;NULL;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;NULL;NULL;2007-10-01 00:00:00.000;INCC1     ;INCC1     ;NULL;0.00;0;0.00;0.00;0;U;8A93A4D5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:13:02.007;2014-11-26 20:13:02.007;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
153;4;00708D;896;Q ;2012-04-01 00:00:00.000;218059.76;2012-07-04 00:00:00.000;2;0;NULL;2012-05-15 00:00:00.000;2010-10-01 00:00:00.000;NULL;1;2012-04-01 00:00:00.000;IGPM1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;9593A4D5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:13:02.157;2014-11-26 20:13:02.157;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
153;4;00801D;896;Q ;2009-09-01 00:00:00.000;179008.33;NULL;0;0;NULL;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;NULL;NULL;2010-03-30 00:00:00.000;INCC1     ;INCC1     ;NULL;0.00;0;0.00;0.00;0;U;8E50ACCF-C76E-E411-B2D5-001DD8300006;2014-11-26 20:13:02.300;2014-11-26 20:13:02.300;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
153;4;00802D;896;Q ;2009-09-05 00:00:00.000;153600.00;NULL;0;0;NULL;2009-11-30 00:00:00.000;2010-10-01 00:00:00.000;NULL;NULL;2010-03-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;5C93A4D5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:13:02.430;2014-11-26 20:13:02.430;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
153;4;00804D;896;Q ;2011-12-01 00:00:00.000;223446.97;2012-02-07 00:00:00.000;2;0;NULL;2011-12-30 00:00:00.000;2010-10-01 00:00:00.000;NULL;1;2011-12-01 00:00:00.000;IGPM1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;7093A4D5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:13:02.577;2014-11-26 20:13:02.577;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
153;4;00805D;896;Q ;2009-09-01 00:00:00.000;155093.34;NULL;0;0;NULL;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;NULL;NULL;2010-03-01 00:00:00.000;INCC1     ;INCC1     ;NULL;0.00;0;0.00;0.00;0;U;7993A4D5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:13:02.710;2014-11-26 20:13:02.710;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
153;4;00806D;896;Q ;2007-10-01 00:00:00.000;132947.34;NULL;0;0;NULL;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;NULL;NULL;2010-03-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;8293A4D5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:13:02.860;2014-11-26 20:13:02.860;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
153;4;00807D;896;Q ;2009-09-01 00:00:00.000;132242.65;NULL;0;0;NULL;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;NULL;NULL;2010-03-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;8B93A4D5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:13:03.003;2014-11-26 20:13:03.003;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
153;4;00808D;896;Q ;2007-10-01 00:00:00.000;176747.48;NULL;0;0;NULL;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;NULL;NULL;2010-03-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;9693A4D5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:13:03.100;2014-11-26 20:13:03.100;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
153;4;00901D;896;Q ;2007-10-01 00:00:00.000;183986.37;NULL;0;0;NULL;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;NULL;NULL;2010-03-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;8F50ACCF-C76E-E411-B2D5-001DD8300006;2014-11-26 20:13:03.270;2014-11-26 20:13:03.270;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
153;4;00902D;896;Q ;2007-10-01 00:00:00.000;138725.45;NULL;0;0;NULL;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;NULL;NULL;2010-03-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;5D93A4D5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:13:03.413;2014-11-26 20:13:03.413;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
153;4;00903D;896;Q ;2011-09-01 00:00:00.000;152960.00;2011-12-01 00:00:00.000;3;0;NULL;2011-10-25 00:00:00.000;2010-10-01 00:00:00.000;NULL;1;2011-09-01 00:00:00.000;IGPM1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;6793A4D5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:13:03.533;2014-11-26 20:13:03.533;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
153;4;00905D;896;Q ;2009-09-01 00:00:00.000;181250.67;NULL;0;0;NULL;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;NULL;NULL;2010-03-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;7A93A4D5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:13:03.683;2014-11-26 20:13:03.683;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
153;4;00906D;896;Q ;2009-09-01 00:00:00.000;136917.82;NULL;0;0;NULL;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;NULL;NULL;2010-03-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;8393A4D5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:13:03.873;2014-11-26 20:13:03.873;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
153;4;00907D;896;Q ;2011-03-01 00:00:00.000;172450.32;NULL;0;0;NULL;2011-04-08 00:00:00.000;2010-10-01 00:00:00.000;NULL;1;2011-03-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;8C93A4D5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:13:04.087;2014-11-26 20:13:04.087;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
153;4;00908D;896;Q ;2009-09-01 00:00:00.000;180826.05;NULL;0;0;NULL;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;NULL;NULL;2010-03-30 00:00:00.000;INCC1     ;INCC1     ;NULL;0.00;0;0.00;0.00;0;U;9793A4D5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:13:04.367;2014-11-26 20:13:04.367;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
153;4;01001D;896;Q ;2012-05-01 00:00:00.000;224020.00;2012-07-19 00:00:00.000;2;0;NULL;2012-06-15 00:00:00.000;2010-10-01 00:00:00.000;NULL;1;2012-05-01 00:00:00.000;IGPM1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;9050ACCF-C76E-E411-B2D5-001DD8300006;2014-11-26 20:13:04.563;2014-11-26 20:13:04.563;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
153;4;01002D;896;Q ;2012-04-01 00:00:00.000;186000.00;2012-07-10 00:00:00.000;2;0;NULL;2012-05-30 00:00:00.000;2010-10-01 00:00:00.000;NULL;1;2012-04-01 00:00:00.000;IGPM1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;5E93A4D5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:13:04.710;2014-11-26 20:13:04.710;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
153;4;01003D;896;Q ;2009-09-01 00:00:00.000;138725.25;NULL;0;0;NULL;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;NULL;NULL;2010-03-30 00:00:00.000;INCC1     ;INCC1     ;NULL;0.00;0;0.00;0.00;0;U;6893A4D5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:13:04.877;2014-11-26 20:13:04.877;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
153;4;01004D;896;Q ;2011-05-01 00:00:00.000;225990.00;2012-07-23 00:00:00.000;3;0;NULL;2011-06-30 00:00:00.000;2010-10-01 00:00:00.000;NULL;1;2011-05-01 00:00:00.000;IGPM2     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;7193A4D5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:13:05.023;2014-11-26 20:13:05.023;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
153;4;01006D;896;Q ;2007-10-01 00:00:00.000;138019.13;NULL;0;0;NULL;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;NULL;NULL;2010-03-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;8493A4D5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:13:05.077;2014-11-26 20:13:05.077;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
153;4;01007D;896;Q ;2007-10-01 00:00:00.000;135953.33;NULL;0;0;NULL;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;NULL;NULL;2010-03-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;8D93A4D5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:13:05.223;2014-11-26 20:13:05.223;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
153;4;01008D;896;Q ;2012-05-01 00:00:00.000;229749.92;2012-07-19 00:00:00.000;2;0;NULL;2012-06-11 00:00:00.000;2010-10-01 00:00:00.000;NULL;1;2012-05-01 00:00:00.000;IGPM1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;9893A4D5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:13:05.450;2014-11-26 20:13:05.450;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
153;4;01101D;896;Q ;2012-01-01 00:00:00.000;217387.83;2012-02-13 00:00:00.000;2;0;NULL;2012-01-31 00:00:00.000;2010-10-01 00:00:00.000;NULL;1;2012-01-01 00:00:00.000;IGPM1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;5393A4D5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:13:05.517;2014-11-26 20:13:05.517;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
153;4;01102D;896;Q ;2009-09-01 00:00:00.000;156664.76;2011-08-05 00:00:00.000;2;0;NULL;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;NULL;NULL;2010-03-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;5F93A4D5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:13:05.687;2014-11-26 20:13:05.687;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
153;4;01103D;896;Q ;2009-02-01 00:00:00.000;141386.50;2012-03-26 00:00:00.000;3;0;NULL;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;NULL;NULL;2010-03-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;6993A4D5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:13:05.827;2014-11-26 20:13:05.827;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
153;4;01104D;896;Q ;2007-09-01 00:00:00.000;185965.37;2012-08-02 00:00:00.000;3;0;NULL;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;NULL;NULL;2007-09-01 00:00:00.000;INCC1     ;INCC1     ;NULL;0.00;0;0.00;0.00;0;U;7293A4D5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:13:05.943;2014-11-26 20:13:05.943;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
153;4;01105D;896;Q ;2007-10-01 00:00:00.000;184949.41;NULL;0;0;NULL;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;NULL;NULL;2010-03-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;7B93A4D5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:13:06.080;2014-11-26 20:13:06.080;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
153;4;01107D;896;Q ;2009-09-01 00:00:00.000;153057.36;NULL;0;0;NULL;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;NULL;NULL;2010-03-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;8E93A4D5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:13:06.223;2014-11-26 20:13:06.223;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
153;4;01108D;896;Q ;2007-10-01 00:00:00.000;186949.11;NULL;0;0;NULL;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;NULL;NULL;2007-10-01 00:00:00.000;INCC1     ;INCC1     ;NULL;0.00;0;0.00;0.00;0;U;9993A4D5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:13:06.360;2014-11-26 20:13:06.360;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
